topico;edicao;ano;cidade_pais;agente_cargo;trecho_curto;trecho_discurso
Desmatamento;COP21;2015;Paris, França;Dilma Rousseff, Presidenta;Ao longo da última década, as taxas de desmatamento na Amazônia caíram cerca de 80%. Nossos esforços de combate ao desmatamento ilegal na Amazônia ganham agora um novo patamar de ação com a adoção da Estratégia Nacional da REDD Plus (...);O governo e a sociedade brasileira estão fazendo a sua parte. Ao longo da última década, as taxas de desmatamento na Amazônia caíram cerca de 80%. Nossos esforços de combate ao desmatamento ilegal na Amazônia ganham agora um novo patamar de ação com a adoção da Estratégia Nacional da REDD Plus [redução das emissões por desmatamento e degradação].
Desmatamento;COP21;2015;Paris, França;Dilma Rousseff, Presidenta;Alcançaremos a partir daí o desmatamento ilegal zero na Amazônia e vamos neutralizar as emissões de supressão legal de vegetação.;Alcançaremos a partir daí o desmatamento ilegal zero na Amazônia e vamos neutralizar as emissões de supressão legal de vegetação. Nosso desafio é restaurar e reflorestar 12 milhões de hectares de florestas e outros 15 milhões de hectares de pastagens degradadas.
Desmatamento;COP22;2016;Marraquexe, Marrocos;José Sarney Filho, Ministro do Meio Ambiente;Nós, brasileiros, estamos preocupados com as taxas de desmatamento na Amazônia. Apesar dos extraordinários resultados alcançados desde 2004, que refletem uma redução das taxas de desmatamento acima de 70%, as altas taxas de desmatamento que permanecem exigem que fortaleçamos nossas ações coercitivas, continuando a combater o desmatamento ilegal (...);Nós, brasileiros, estamos preocupados com as taxas de desmatamento na Amazônia. Apesar dos extraordinários resultados alcançados desde 2004, que refletem uma redução das taxas de desmatamento acima de 70%, as altas taxas de desmatamento que permanecem exigem que fortaleçamos nossas ações coercitivas, continuando a combater o desmatamento ilegal e, ao mesmo tempo, proporcionando às pessoas que vivem na Amazônia alternativas econômicas viáveis e sustentáveis que promovem o desenvolvimento das áreas florestadas, ao reconhecer o valor econômico dos recursos florestais.
Desmatamento;COP23;2017;Bonn, Alemanhã;José Sarney Filho, Ministro do Meio Ambiente;Foram anunciadas as taxas de desmatamento do último ano, em unidades de conservação federais, que apontam uma redução global de 28%.;Foram anunciadas as taxas de desmatamento do último ano, em unidades de conservação federais, que apontam uma redução global de 28%. A queda chegou a alcançar 65%, na área mais crítica da Amazônia – a Floresta Nacional do Jamanxim.
Desmatamento;COP23;2017;Bonn, Alemanhã;José Sarney Filho, Ministro do Meio Ambiente;No setor florestal, temos nos empenhado firmemente para reduzir as taxas de desmatamento, que estavam saindo de controle quando assumimos o governo, em junho de 2016. Registramos uma queda de 16% no desmatamento na Amazônia este ano.;No setor florestal, temos nos empenhado firmemente para reduzir as taxas de desmatamento, que estavam saindo de controle quando assumimos o governo, em junho de 2016. Registramos uma queda de 16% no desmatamento na Amazônia este ano.
Desmatamento;COP24;2018;Katowice, Polônia;Edson Duarte, Ministro do Meio Ambiente;O trabalho realizado durante uma década no combate ao desmatamento da Amazônia, por meio do REDD+, reduziu as emissões em 6 bilhões de toneladas de CO2.;Chegamos com a segurança de quem está procurando fazer a sua parte. Um País que reconhece a sua responsabilidade histórica. O trabalho realizado durante uma década no combate ao desmatamento da Amazônia, por meio do REDD+, reduziu as emissões em 6 bilhões de toneladas de CO2. Nos últimos três anos foram reduzidos outros 3,9 bilhões de toneladas.
Desmatamento;COP24;2018;Katowice, Polônia;Edson Duarte, Ministro do Meio Ambiente;O Brasil está próximo de atingir a meta de redução de 80% no desmatamento na Amazônia até 2020, apesar de a taxa observada em 2018 ter apresentado aumento em relação ao ano anterior.;O Brasil está próximo de atingir a meta de redução de 80% no desmatamento na Amazônia até 2020, apesar de a taxa observada em 2018 ter apresentado aumento em relação ao ano anterior.
Desmatamento;COP24;2018;Katowice, Polônia;Edson Duarte, Ministro do Meio Ambiente;Precisamos fortalecer nossas ações coercitivas, combatendo com afinco o desmatamento ilegal (...);Precisamos fortalecer nossas ações coercitivas, combatendo com afinco o desmatamento ilegal e, ao mesmo tempo, criando alternativas econômicas viáveis para as pessoas daquela região.
Desmatamento;COP24;2018;Katowice, Polônia;Edson Duarte, Ministro do Meio Ambiente;Em outro importante bioma brasileiro, o Cerrado, a redução na taxa de desmatamento em 2018 foi a menor já registrada desde o início do monitoramento, há 18 anos.;Em outro importante bioma brasileiro, o Cerrado, a redução na taxa de desmatamento em 2018 foi a menor já registrada desde o início do monitoramento, há 18 anos.
Desmatamento;COP26;2021;Glasgow, Escócia;Joaquim Leite, Ministro do Meio Ambiente;(...) zerar o desmatamento ilegal até 2028 (...);"O Brasil como ator chave nas negociações fez movimentos importantes durante os primeiros dias e anunciamos metas climáticas ainda mais ambiciosas: redução de emissões de 50% até 2030 e neutralidade climática até 2050; zerar o desmatamento ilegal até 2028; e apoio à redução global de metano. De forma proativa, demos claros sinais de que o Brasil é parte da solução para superar esse desafio global de redução de emissões."
Desmatamento;COP26;2021;Glasgow, Escócia;Joaquim Leite, Ministro do Meio Ambiente;Para conter o desmatamento ilegal na Amazônia, o Governo Federal dobrou os recursos destinados às agências ambientais federais (...);Para conter o desmatamento ilegal na Amazônia, o Governo Federal dobrou os recursos destinados às agências ambientais federais e promoveu a abertura de concursos para 739 novos agentes ambientais.
Economia;COP11;2005;Montreal, Canada;Marina Silva, Ministra do Meio Ambiente;Estou falando do Brasil, mas vários outros países em desenvolvimento têm, igualmente, feito esforços no sentido de compatibilizar suas legítimas aspirações de desenvolvimento econômico com a conservação do meio ambiente.;Estou falando do Brasil, mas vários outros países em desenvolvimento têm, igualmente, feito esforços no sentido de compatibilizar suas legítimas aspirações de desenvolvimento econômico com a conservação do meio ambiente. Não há razões para que países dotados de condições econômicas e sociais altamente favorecidas hesitem em assumir seus compromissos no âmbito do Protocolo de Quioto sob a argumentação de que países em desenvolvimento não têm responsabilidades com o regime do clima.
Economia;COP11;2005;Montreal, Canada;Marina Silva, Ministra do Meio Ambiente;No contexto das negociações internacionais, preocupa-me a forma como alguns países têm conseguido retardar ou dificultar negociações com base em seus interesses imediatos, de ordem puramente econômica.;No contexto das negociações internacionais, preocupa-me a forma como alguns países têm conseguido retardar ou dificultar negociações com base em seus interesses imediatos, de ordem puramente econômica.
Economia;COP11;2005;Montreal, Canada;Marina Silva, Ministra do Meio Ambiente;Para os países em desenvolvimento, asseguram-se alternativas de desenvolvimento que valorizem a floresta em pé, maximizando os benefícios da exploração sustentável dessas áreas e promovendo a correta distribuição dos benefícios econômicos, com transparência e controle social.;Estou convencida de que esforços voluntários para reduzir o desmatamento constituem uma situação onde todos são vencedores. Para o Planeta, de maneira geral, assegura-se significativa redução das emissões globais de gases de efeito estufa. Para os países em desenvolvimento, asseguram-se alternativas de desenvolvimento que valorizem a floresta em pé, maximizando os benefícios da exploração sustentável dessas áreas e promovendo a correta distribuição dos benefícios econômicos, com transparência e controle social.
Economia;COP13;2007;Bali, Indonésia;Celso Amorim, Ministro de Relações Exteriores;Devemos evoluir para uma economia global de baixa intensidade em carbono. O uso do etanol como substituto para a gasolina evitou a emissão de 644 milhões de toneladas de CO2 nos últimos 30 anos. No Brasil, a produção de etanol a partir da cana-de- açúcar reduz as emissões de gases de efeito estufa e é socialmente sustentável. É também eficaz do ponto de vista energético e econômico.;Devemos evoluir para uma economia global de baixa intensidade em carbono. O uso do etanol como substituto para a gasolina evitou a emissão de 644 milhões de toneladas de CO2 nos últimos 30 anos. No Brasil, a produção de etanol a partir da cana-de- açúcar reduz as emissões de gases de efeito estufa e é socialmente sustentável. É também eficaz do ponto de vista energético e econômico.
Economia;COP13;2007;Bali, Indonésia;Celso Amorim, Ministro de Relações Exteriores;Uma palavra sobre os mecanismos de mercado antes de concluir. Evidentemente, somos todos a favor de recorrer ao mercado para encontrar soluções para nossos problemas. E o mercado pode, de fato, ajudar. Mas convém ter algum cuidado. A ausência de novos recursos públicos pode levar a uma corrida aos créditos de carbono. Se não forem usados de modo adequado, os recursos por eles gerados acabarão rapidamente, e as emissões dos países ricos não serão contidas - e muito menos reduzidas ao nível necessário para frear o aquecimento global.”;Uma palavra sobre os mecanismos de mercado antes de concluir. Evidentemente, somos todos a favor de recorrer ao mercado para encontrar soluções para nossos problemas. E o mercado pode, de fato, ajudar. Mas convém ter algum cuidado. A ausência de novos recursos públicos pode levar a uma corrida aos créditos de carbono. Se não forem usados de modo adequado, os recursos por eles gerados acabarão rapidamente, e as emissões dos países ricos não serão contidas - e muito menos reduzidas ao nível necessário para frear o aquecimento global.
